Timestamp, rr, CodeType, EventType, Event_Num, Base, rrChange, Phase 
4459.2,447.2,,,,.,.,.
4901.599999999999,442.4,,,,.,.,.
5350.4,448.8,,,,.,.,.
5796.0,445.6,,,,.,.,.
6262.4,466.4,,,,.,.,.
6740.799999999999,.,TASK,START,,.,.,0
7256.799999999999,.,LOOK,START,,.,.,.
7763.999999999999,507.2,,,,447.2,60.0,1
8336.0,572.0,,,,447.2,124.80000000000001,1
8884.0,548.0,,,,447.2,100.80000000000001,1
9440.0,556.0,,,,447.2,108.80000000000001,1
9997.6,557.6,,,,447.2,110.40000000000003,1
10516.800000000001,519.2,,,,447.2,72.00000000000006,2
11032.000000000002,515.2,,,,447.2,68.00000000000006,2
11533.600000000002,501.6,,,,447.2,54.400000000000034,2
12028.800000000003,495.2,,,,447.2,48.0,2
12544.800000000003,516.0,,,,447.2,68.80000000000001,2
13068.800000000003,524.0,,,,447.2,76.80000000000001,2
13596.800000000003,528.0,,,,447.2,80.80000000000001,2
14124.000000000004,527.2,,,,447.2,80.00000000000006,2
14642.400000000003,518.4,,,,447.2,71.19999999999999,2
15174.400000000003,532.0,,,,447.2,84.80000000000001,2
15686.400000000003,512.0,,,,447.2,64.80000000000001,2
16208.000000000004,521.6,,,,447.2,74.40000000000003,2
16696.000000000004,488.0,,,,447.2,40.80000000000001,2
17191.200000000004,495.2,,,,447.2,48.0,2
17673.600000000006,482.4,,,,447.2,35.19999999999999,2
18150.400000000005,476.8,,,,447.2,29.600000000000023,2
18612.000000000004,461.6,,,,447.2,14.400000000000034,2
19087.200000000004,475.2,,,,447.2,28.0,2
19541.600000000006,454.4,,,,447.2,7.199999999999989,2
19972.800000000007,431.2,,,,447.2,16.0,2
20398.400000000005,425.6,,,,447.2,21.599999999999966,2
20824.000000000004,425.6,,,,447.2,21.599999999999966,2
21260.000000000004,436.0,,,,447.2,11.199999999999989,2
21718.400000000005,458.4,,,,447.2,11.199999999999989,2
22212.000000000004,493.6,,,,447.2,46.400000000000034,2
22711.200000000004,499.2,,,,447.2,52.0,2
23202.400000000005,491.2,,,,447.2,44.0,2
23681.600000000006,479.2,,,,447.2,32.0,2
24145.600000000006,464.0,,,,447.2,16.80000000000001,2
24612.000000000007,466.4,,,,447.2,19.19999999999999,2
25092.000000000007,480.0,,,,447.2,32.80000000000001,2
25576.000000000007,484.0,,,,447.2,36.80000000000001,2
26080.800000000007,504.8,,,,447.2,57.60000000000002,2
26609.600000000006,528.8,,,,447.2,81.59999999999997,2
27168.800000000007,559.2,,,,447.2,112.00000000000006,2
27793.600000000006,624.8,,,,447.2,177.59999999999997,2
28418.400000000005,624.8,,,,447.2,177.59999999999997,2
29125.600000000006,707.2,,,,447.2,260.00000000000006,2
