Timestamp, rr, CodeType, EventType, Event_Num, Base, rrChange, Phase 
1219.0,1219.0,,,,.,.,.
1667.0,448.0,,,,.,.,.
2126.2,459.2,,,,.,.,.
2610.2,484.0,,,,.,.,.
3060.6,.,TASK,START,,.,.,0
3519.0,.,LOOK,START,,.,.,.
3969.4,450.4,,,,.,.,.
4431.8,462.4,,,,.,.,.
4881.400000000001,.,TRIAL,,1,.,.,.
5328.6,447.2,,,,.,.,.
5776.6,448.0,,,,.,.,.
6239.0,462.4,,,,.,.,.
6687.0,448.0,,,,.,.,.
7131.8,444.8,,,,.,.,.
7550.2,418.4,,,,.,.,.
7986.2,436.0,,,,.,.,.
8431.0,444.8,,,,.,.,.
8871.8,440.8,,,,.,.,.
9295.8,424.0,,,,.,.,.
9723.0,427.2,,,,.,.,.
10148.6,425.6,,,,.,.,.
10571.0,422.4,,,,.,.,.
11000.6,429.6,,,,.,.,.
11423.800000000001,423.2,,,,.,.,.
11838.2,414.4,,,,.,.,.
12261.400000000001,423.2,,,,.,.,.
12683.000000000002,.,TRIAL,,2,.,.,.
13109.400000000001,426.4,,,,.,.,.
13540.600000000002,431.2,,,,.,.,.
13986.200000000003,445.6,,,,.,.,.
14416.600000000002,430.4,,,,.,.,.
14824.600000000002,408.0,,,,.,.,.
15235.800000000003,411.2,,,,.,.,.
15653.400000000003,417.6,,,,.,.,.
16061.400000000003,408.0,,,,.,.,.
16485.4,424.0,,,,.,.,.
16906.2,420.8,,,,.,.,.
17329.4,423.2,,,,.,.,.
17750.2,420.8,,,,.,.,.
18174.2,424.0,,,,.,.,.
18603.0,428.8,,,,.,.,.
19030.2,427.2,,,,.,.,.
19459.8,.,TRIAL,,3,.,.,.
19884.6,424.8,,,,.,.,.
20308.6,424.0,,,,.,.,.
20735.0,426.4,,,,.,.,.
21148.6,413.6,,,,.,.,.
21563.0,414.4,,,,.,.,.
21959.0,396.0,,,,.,.,.
22362.2,403.2,,,,.,.,.
22769.4,407.2,,,,.,.,.
23170.2,400.8,,,,.,.,.
23579.8,409.6,,,,.,.,.
23979.0,399.2,,,,.,.,.
24375.0,396.0,,,,.,.,.
24779.8,404.8,,,,.,.,.
25186.2,406.4,,,,.,.,.
25603.0,416.8,,,,.,.,.
26011.8,408.8,,,,.,.,.
26427.0,415.2,,,,.,.,.
26834.2,.,TRIAL,,4,.,.,.
27251.0,416.8,,,,.,.,.
27659.8,408.8,,,,.,.,.
28060.6,400.8,,,,.,.,.
28472.6,412.0,,,,.,.,.
28889.399999999998,416.8,,,,.,.,.
29296.6,407.2,,,,.,.,.
29712.6,416.0,,,,.,.,.
30125.399999999998,412.8,,,,.,.,.
30539.8,414.4,,,,.,.,.
30951.8,412.0,,,,.,.,.
31345.399999999998,393.6,,,,.,.,.
31738.199999999997,392.8,,,,.,.,.
32127.799999999996,389.6,,,,.,.,.
32528.599999999995,400.8,,,,.,.,.
32938.2,.,TRIAL,,5,.,.,.
33339.0,400.8,,,,.,.,.
33731.8,392.8,,,,.,.,.
34117.4,385.6,,,,.,.,.
34494.200000000004,376.8,,,,.,.,.
34873.4,379.2,,,,.,.,.
35256.6,383.2,,,,.,.,.
35659.0,402.4,,,,.,.,.
36063.8,404.8,,,,.,.,.
36474.200000000004,410.4,,,,.,.,.
36887.00000000001,412.8,,,,.,.,.
37307.00000000001,420.0,,,,.,.,.
37727.00000000001,420.0,,,,.,.,.
38127.80000000001,400.8,,,,.,.,.
38534.20000000001,406.4,,,,.,.,.
38938.20000000001,404.0,,,,.,.,.
39330.20000000001,392.0,,,,.,.,.
39734.20000000001,404.0,,,,.,.,.
40131.000000000015,396.8,,,,.,.,.
40538.20000000001,407.2,,,,.,.,.
40950.20000000001,.,TRIAL,,6,.,.,.
41346.20000000001,396.0,,,,.,.,.
41743.80000000001,397.6,,,,.,.,.
42147.00000000001,403.2,,,,.,.,.
42543.00000000001,396.0,,,,.,.,.
42946.200000000004,403.2,,,,.,.,.
43356.600000000006,410.4,,,,.,.,.
43755.8,399.2,,,,.,.,.
44163.8,408.0,,,,.,.,.
44581.4,417.6,,,,.,.,.
45002.200000000004,420.8,,,,.,.,.
45439.00000000001,436.8,,,,.,.,.
45857.40000000001,418.4,,,,.,.,.
46291.80000000001,434.4,,,,.,.,.
46730.20000000001,438.4,,,,.,.,.
47159.000000000015,428.8,,,,.,.,.
47588.60000000001,429.6,,,,.,.,.
48007.80000000001,419.2,,,,.,.,.
48425.40000000001,417.6,,,,.,.,.
48848.600000000006,423.2,,,,.,.,.
49269.40000000001,420.8,,,,.,.,.
49688.600000000006,419.2,,,,.,.,.
50111.00000000001,422.4,,,,.,.,.
50539.00000000001,428.0,,,,.,.,.
50964.600000000006,425.6,,,,.,.,.
51387.8,423.2,,,,.,.,.
51819.8,432.0,,,,.,.,.
52235.8,416.0,,,,.,.,.
52645.4,409.6,,,,.,.,.
53041.4,396.0,,,,.,.,.
53448.6,.,TRIAL,,7,.,.,.
53859.0,410.4,,,,.,.,.
54270.2,411.2,,,,.,.,.
54664.6,394.4,,,,.,.,.
55075.0,410.4,,,,.,.,.
55487.0,.,TRIAL,,8,.,.,.
55885.4,398.4,,,,.,.,.
56292.6,407.2,,,,.,.,.
56704.6,412.0,,,,.,.,.
57122.2,417.6,,,,.,.,.
57543.0,420.8,,,,.,.,.
57956.6,413.6,,,,.,.,.
58380.6,424.0,,,,.,.,.
58814.2,433.6,,,,.,.,.
59256.6,442.4,,,,.,.,.
59711.799999999996,455.2,,,,.,.,.
60157.399999999994,445.6,,,,.,.,.
60602.2,444.8,,,,.,.,.
61043.799999999996,441.6,,,,.,.,.
61481.399999999994,437.6,,,,.,.,.
61916.59999999999,435.2,,,,.,.,.
62350.99999999999,434.4,,,,.,.,.
62774.19999999999,423.2,,,,.,.,.
63198.99999999999,424.8,,,,.,.,.
63622.99999999999,424.0,,,,.,.,.
64045.399999999994,422.4,,,,.,.,.
64469.399999999994,424.0,,,,.,.,.
64904.59999999999,435.2,,,,.,.,.
65339.79999999999,435.2,,,,.,.,.
65754.99999999999,415.2,,,,.,.,.
66175.79999999999,420.8,,,,.,.,.
66605.4,429.6,,,,.,.,.
67031.0,425.6,,,,.,.,.
67443.0,412.0,,,,.,.,.
67844.6,401.6,,,,.,.,.
68248.6,.,TRIAL,,9,.,.,.
68651.8,403.2,,,,.,.,.
69059.0,407.2,,,,.,.,.
69452.6,393.6,,,,.,.,.
69859.8,.,TRIAL,,10,.,.,.
70263.0,403.2,,,,.,.,.
70676.6,413.6,,,,.,.,.
71075.8,399.2,,,,.,.,.
71488.6,412.8,,,,.,.,.
71903.8,415.2,,,,.,.,.
72317.40000000001,413.6,,,,.,.,.
72748.6,431.2,,,,.,.,.
73163.8,415.2,,,,.,.,.
73591.0,427.2,,,,.,.,.
74014.2,423.2,,,,.,.,.
74435.8,421.6,,,,.,.,.
74859.0,423.2,,,,.,.,.
75270.2,411.2,,,,.,.,.
75674.2,404.0,,,,.,.,.
76091.8,417.6,,,,.,.,.
76495.8,404.0,,,,.,.,.
76894.2,398.4,,,,.,.,.
77293.4,399.2,,,,.,.,.
77699.79999999999,406.4,,,,.,.,.
78096.59999999999,396.8,,,,.,.,.
78493.4,396.8,,,,.,.,.
78883.0,389.6,,,,.,.,.
79268.6,385.6,,,,.,.,.
79658.20000000001,0.0,,,,.,.,.
80057.40000000001,399.2,,,,.,.,.
80465.40000000001,.,TRIAL,,11,.,.,.
80873.40000000001,408.0,,,,.,.,.
81288.6,415.2,,,,.,.,.
81715.0,426.4,,,,.,.,.
82137.4,422.4,,,,.,.,.
82541.4,404.0,,,,.,.,.
82953.4,412.0,,,,.,.,.
83363.0,409.6,,,,.,.,.
83759.0,396.0,,,,.,.,.
84152.6,.,TRIAL,,12,.,.,.
84553.40000000001,400.8,,,,.,.,.
84944.6,391.2,,,,.,.,.
85343.8,399.2,,,,.,.,.
85747.8,404.0,,,,.,.,.
86151.0,403.2,,,,.,.,.
86555.8,404.8,,,,.,.,.
86963.8,408.0,,,,.,.,.
87382.2,418.4,,,,.,.,.
87799.0,416.8,,,,.,.,.
88205.4,406.4,,,,.,.,.
88616.59999999999,411.2,,,,.,.,.
89031.79999999999,415.2,,,,.,.,.
89444.59999999999,412.8,,,,.,.,.
89846.99999999999,402.4,,,,.,.,.
90257.39999999998,410.4,,,,.,.,.
90662.99999999999,405.6,,,,.,.,.
91061.39999999998,398.4,,,,.,.,.
91455.79999999997,394.4,,,,.,.,.
91854.99999999997,399.2,,,,.,.,.
92264.59999999998,409.6,,,,.,.,.
92678.99999999997,414.4,,,,.,.,.
93076.59999999998,397.6,,,,.,.,.
93468.59999999998,.,TRIAL,,13,.,.,.
93862.19999999998,393.6,,,,.,.,.
94270.19999999998,408.0,,,,.,.,.
94673.39999999998,403.2,,,,.,.,.
95069.39999999998,396.0,,,,.,.,.
95466.19999999998,396.8,,,,.,.,.
95871.79999999999,405.6,,,,.,.,.
96265.4,393.6,,,,.,.,.
96667.79999999999,402.4,,,,.,.,.
97056.59999999999,388.8,,,,.,.,.
97449.4,392.8,,,,.,.,.
97841.4,392.0,,,,.,.,.
98241.4,.,TRIAL,,14,.,.,.
98644.59999999999,403.2,,,,.,.,.
99048.59999999999,404.0,,,,.,.,.
99444.59999999999,396.0,,,,.,.,.
99858.2,413.6,,,,.,.,.
100275.0,416.8,,,,.,.,.
100689.4,414.4,,,,.,.,.
101104.59999999999,415.2,,,,.,.,.
101513.4,408.8,,,,.,.,.
101926.2,412.8,,,,.,.,.
102346.2,420.0,,,,.,.,.
102760.59999999999,414.4,,,,.,.,.
103181.4,420.8,,,,.,.,.
103616.59999999999,435.2,,,,.,.,.
104032.59999999999,.,TRIAL,,15,.,.,.
104454.2,421.6,,,,.,.,.
104872.59999999999,418.4,,,,.,.,.
105302.2,429.6,,,,.,.,.
105730.2,428.0,,,,.,.,.
106165.4,435.2,,,,.,.,.
106593.4,428.0,,,,.,.,.
107029.4,436.0,,,,.,.,.
107458.2,428.8,,,,.,.,.
107887.0,428.8,,,,.,.,.
108310.2,423.2,,,,.,.,.
108727.8,417.6,,,,.,.,.
109141.40000000001,413.6,,,,.,.,.
109551.00000000001,409.6,,,,.,.,.
109958.20000000001,407.2,,,,.,.,.
110360.6,402.4,,,,.,.,.
110751.0,390.4,,,,.,.,.
111141.4,390.4,,,,.,.,.
111529.4,388.0,,,,.,.,.
111919.0,389.6,,,,.,.,.
112314.2,395.2,,,,.,.,.
112718.2,.,TRIAL,,16,.,.,.
113107.8,389.6,,,,.,.,.
113504.6,396.8,,,,.,.,.
113897.40000000001,392.8,,,,.,.,.
114299.00000000001,401.6,,,,.,.,.
114707.00000000001,408.0,,,,.,.,.
115101.40000000001,394.4,,,,.,.,.
115504.6,403.2,,,,.,.,.
115911.0,406.4,,,,.,.,.
116318.2,407.2,,,,.,.,.
116732.59999999999,414.4,,,,.,.,.
117148.59999999999,416.0,,,,.,.,.
117574.2,425.6,,,,.,.,.
117985.4,411.2,,,,.,.,.
118390.2,404.8,,,,.,.,.
118806.2,416.0,,,,.,.,.
119227.8,421.6,,,,.,.,.
119650.2,422.4,,,,.,.,.
120069.4,419.2,,,,.,.,.
120495.0,425.6,,,,.,.,.
120917.4,422.4,,,,.,.,.
121326.2,408.8,,,,.,.,.
121752.59999999999,426.4,,,,.,.,.
122171.79999999999,419.2,,,,.,.,.
122594.99999999999,423.2,,,,.,.,.
123020.59999999999,425.6,,,,.,.,.
123443.79999999999,423.2,,,,.,.,.
123874.99999999999,431.2,,,,.,.,.
124303.79999999999,428.8,,,,.,.,.
124725.4,421.6,,,,.,.,.
125151.0,425.6,,,,.,.,.
125563.0,412.0,,,,.,.,.
125980.6,417.6,,,,.,.,.
126408.6,428.0,,,,.,.,.
126843.8,.,TRIAL,,17,.,.,.
127267.0,423.2,,,,.,.,.
127680.6,413.6,,,,.,.,.
128102.20000000001,421.6,,,,.,.,.
128527.80000000002,425.6,,,,.,.,.
128931.80000000002,404.0,,,,.,.,.
