Timestamp, rr, CodeType, EventType, Event_Num, Base, rrChange, Phase 
25454.599999999988,380.0,,,,.,.,.
25842.599999999988,388.0,,,,.,.,.
26230.599999999988,388.0,,,,.,.,.
26617.79999999999,387.2,,,,.,.,.
27002.599999999988,384.8,,,,.,.,.
27410.599999999988,.,TASK,START,,.,.,0
27770.599999999988,.,LOOK,START,,.,.,.
28152.99999999999,382.4,,,,387.2,4.800000000000011,1
28559.39999999999,406.4,,,,387.2,19.19999999999999,1
28916.19999999999,356.8,,,,387.2,30.399999999999977,1
29296.99999999999,380.8,,,,387.2,6.399999999999977,1
29716.19999999999,419.2,,,,387.2,32.0,1
30141.79999999999,425.6,,,,387.2,38.400000000000034,1
30644.19999999999,502.4,,,,387.2,115.19999999999999,1
31072.19999999999,428.0,,,,387.2,40.80000000000001,1
31494.59999999999,422.4,,,,387.2,35.19999999999999,1
31900.999999999993,406.4,,,,387.2,19.19999999999999,2
32365.799999999992,464.8,,,,387.2,77.60000000000002,2
32795.399999999994,429.6,,,,387.2,42.400000000000034,2
33229.799999999996,434.4,,,,387.2,47.19999999999999,2
33753.799999999996,524.0,,,,387.2,136.8,2
34256.99999999999,503.2,,,,387.2,116.0,2
34765.799999999996,508.8,,,,387.2,121.60000000000002,2
35260.2,494.4,,,,387.2,107.19999999999999,2
35791.399999999994,531.2,,,,387.2,144.00000000000006,2
36316.2,524.8,,,,387.2,137.59999999999997,2
36814.6,498.4,,,,387.2,111.19999999999999,2
37321.799999999996,507.2,,,,387.2,120.0,2
37787.399999999994,465.6,,,,387.2,78.40000000000003,2
38315.399999999994,528.0,,,,387.2,140.8,2
38810.59999999999,495.2,,,,387.2,108.0,2
39249.79999999999,439.2,,,,387.2,52.0,2
39729.79999999999,480.0,,,,387.2,92.80000000000001,2
40200.19999999999,470.4,,,,387.2,83.19999999999999,2
40644.19999999999,444.0,,,,387.2,56.80000000000001,2
41094.59999999999,450.4,,,,387.2,63.19999999999999,2
41600.99999999999,506.4,,,,387.2,119.19999999999999,2
42034.59999999999,433.6,,,,387.2,46.400000000000034,2
42485.79999999999,451.2,,,,387.2,64.0,2
42976.19999999999,490.4,,,,387.2,103.19999999999999,2
43445.79999999999,469.6,,,,387.2,82.40000000000003,2
43878.59999999999,432.8,,,,387.2,45.60000000000002,2
44308.19999999999,429.6,,,,387.2,42.400000000000034,2
44754.59999999999,446.4,,,,387.2,59.19999999999999,2
45174.59999999999,420.0,,,,387.2,32.80000000000001,2
45633.79999999999,459.2,,,,387.2,72.0,2
46042.59999999999,408.8,,,,387.2,21.600000000000023,2
46456.19999999999,413.6,,,,387.2,26.400000000000034,2
46864.99999999999,408.8,,,,387.2,21.600000000000023,2
47289.799999999996,424.8,,,,387.2,37.60000000000002,2
47668.99999999999,379.2,,,,387.2,8.0,2
48102.59999999999,433.6,,,,387.2,46.400000000000034,2
48488.99999999999,386.4,,,,387.2,0.8000000000000114,2
48920.99999999999,432.0,,,,387.2,44.80000000000001,2
49319.399999999994,398.4,,,,387.2,11.199999999999989,2
49700.2,380.8,,,,387.2,6.399999999999977,2
50105.0,404.8,,,,387.2,17.600000000000023,2
50541.0,436.0,,,,387.2,48.80000000000001,2
50973.8,432.8,,,,387.2,45.60000000000002,2
51414.600000000006,440.8,,,,387.2,53.60000000000002,2
51835.40000000001,420.8,,,,387.2,33.60000000000002,2
52223.40000000001,388.0,,,,387.2,0.8000000000000114,2
52661.80000000001,438.4,,,,387.2,51.19999999999999,2
53125.80000000001,464.0,,,,387.2,76.80000000000001,2
53554.60000000001,428.8,,,,387.2,41.60000000000002,2
54023.400000000016,468.8,,,,387.2,81.60000000000002,2
54445.000000000015,421.6,,,,387.2,34.400000000000034,2
54886.60000000001,441.6,,,,387.2,54.400000000000034,2
55331.400000000016,444.8,,,,387.2,57.60000000000002,2
55821.000000000015,489.6,,,,387.2,102.40000000000003,2
56308.20000000001,487.2,,,,387.2,100.0,2
56810.60000000001,502.4,,,,387.2,115.19999999999999,2
57300.20000000001,489.6,,,,387.2,102.40000000000003,2
57793.000000000015,492.8,,,,387.2,105.60000000000002,2
58233.000000000015,440.0,,,,387.2,52.80000000000001,2
58753.80000000002,520.8,,,,387.2,133.59999999999997,2
59208.20000000002,454.4,,,,387.2,67.19999999999999,2
59613.00000000002,404.8,,,,387.2,17.600000000000023,2
60061.800000000025,448.8,,,,387.2,61.60000000000002,2
60477.800000000025,416.0,,,,387.2,28.80000000000001,2
60890.60000000003,412.8,,,,387.2,25.600000000000023,2
61309.00000000003,418.4,,,,387.2,31.19999999999999,2
61722.60000000003,413.6,,,,387.2,26.400000000000034,2
62167.40000000003,444.8,,,,387.2,57.60000000000002,2
62554.60000000003,387.2,,,,387.2,0.0,2
62989.00000000003,434.4,,,,387.2,47.19999999999999,2
63408.200000000026,419.2,,,,387.2,32.0,2
63825.800000000025,417.6,,,,387.2,30.400000000000034,2
64232.200000000026,406.4,,,,387.2,19.19999999999999,2
64628.200000000026,396.0,,,,387.2,8.800000000000011,2
65097.00000000003,468.8,,,,387.2,81.60000000000002,2
65520.200000000026,423.2,,,,387.2,36.0,2
65921.00000000003,400.8,,,,387.2,13.600000000000023,2
66368.20000000003,447.2,,,,387.2,60.0,2
66777.00000000003,408.8,,,,387.2,21.600000000000023,2
67188.20000000003,411.2,,,,387.2,24.0,2
67704.20000000003,516.0,,,,387.2,128.8,2
68132.20000000003,428.0,,,,387.2,40.80000000000001,2
68639.40000000002,507.2,,,,387.2,120.0,2
69075.40000000002,436.0,,,,387.2,48.80000000000001,2
