Timestamp, rr, CodeType, EventType, Event_Num, Base, rrChange, Phase 
1637.8000000000002,426.4,,,,.,.,.
2058.6000000000004,420.8,,,,.,.,.
2485.8,427.2,,,,.,.,.
2904.2000000000003,418.4,,,,.,.,.
3333.8,429.6,,,,.,.,.
3765.8,.,TASK,START,,.,.,0
4198.6,.,LOOK,START,,.,.,.
4641.8,443.2,,,,426.4,16.80000000000001,1
5078.6,436.8,,,,426.4,10.400000000000034,1
5517.8,439.2,,,,426.4,12.800000000000011,1
5963.400000000001,445.6,,,,426.4,19.200000000000045,1
6390.6,427.2,,,,426.4,0.8000000000000114,1
6837.8,447.2,,,,426.4,20.80000000000001,2
7301.8,464.0,,,,426.4,37.60000000000002,2
7757.0,455.2,,,,426.4,28.80000000000001,2
8191.4,434.4,,,,426.4,8.0,2
8637.0,445.6,,,,426.4,19.200000000000045,2
9093.0,456.0,,,,426.4,29.600000000000023,2
9547.4,454.4,,,,426.4,28.0,2
10004.199999999999,456.8,,,,426.4,30.400000000000034,2
10486.599999999999,482.4,,,,426.4,56.0,2
10956.999999999998,470.4,,,,426.4,44.0,2
11440.999999999998,484.0,,,,426.4,57.60000000000002,2
11912.199999999999,471.2,,,,426.4,44.80000000000001,2
12382.599999999999,470.4,,,,426.4,44.0,2
12844.199999999999,461.6,,,,426.4,35.200000000000045,2
13341.8,497.6,,,,426.4,71.20000000000005,2
13845.0,503.2,,,,426.4,76.80000000000001,2
14325.8,480.8,,,,426.4,54.400000000000034,2
14801.8,476.0,,,,426.4,49.60000000000002,2
15296.199999999999,494.4,,,,426.4,68.0,2
15788.199999999999,492.0,,,,426.4,65.60000000000002,2
16300.199999999999,512.0,,,,426.4,85.60000000000002,2
16806.6,506.4,,,,426.4,80.0,2
17318.6,512.0,,,,426.4,85.60000000000002,2
17845.8,527.2,,,,426.4,100.80000000000007,2
18357.8,512.0,,,,426.4,85.60000000000002,2
18891.399999999998,533.6,,,,426.4,107.20000000000005,2
19419.399999999998,528.0,,,,426.4,101.60000000000002,2
19938.6,519.2,,,,426.4,92.80000000000007,2
20437.0,498.4,,,,426.4,72.0,2
20939.4,502.4,,,,426.4,76.0,2
21435.4,496.0,,,,426.4,69.60000000000002,2
21932.2,496.8,,,,426.4,70.40000000000003,2
22394.600000000002,462.4,,,,426.4,36.0,2
22829.000000000004,434.4,,,,426.4,8.0,2
23268.200000000004,439.2,,,,426.4,12.800000000000011,2
23693.000000000004,424.8,,,,426.4,1.599999999999966,2
24137.000000000004,444.0,,,,426.4,17.600000000000023,2
24586.600000000002,449.6,,,,426.4,23.200000000000045,2
25017.000000000004,430.4,,,,426.4,4.0,2
25478.600000000002,461.6,,,,426.4,35.200000000000045,2
25929.800000000003,451.2,,,,426.4,24.80000000000001,2
26351.4,421.6,,,,426.4,4.7999999999999545,2
26772.2,420.8,,,,426.4,5.599999999999966,2
27244.2,472.0,,,,426.4,45.60000000000002,2
27716.2,472.0,,,,426.4,45.60000000000002,2
28186.600000000002,470.4,,,,426.4,44.0,2
28661.000000000004,474.4,,,,426.4,48.0,2
29140.200000000004,479.2,,,,426.4,52.80000000000001,2
29580.200000000004,440.0,,,,426.4,13.600000000000023,2
30038.600000000006,458.4,,,,426.4,32.0,2
30534.600000000006,496.0,,,,426.4,69.60000000000002,2
31048.200000000004,513.6,,,,426.4,87.20000000000005,2
31516.200000000004,468.0,,,,426.4,41.60000000000002,2
32009.000000000004,492.8,,,,426.4,66.40000000000003,2
32505.800000000003,496.8,,,,426.4,70.40000000000003,2
33016.200000000004,510.4,,,,426.4,84.0,2
33512.200000000004,496.0,,,,426.4,69.60000000000002,2
34033.8,521.6,,,,426.4,95.20000000000005,2
34543.4,509.6,,,,426.4,83.20000000000005,2
35020.200000000004,476.8,,,,426.4,50.400000000000034,2
35471.4,451.2,,,,426.4,24.80000000000001,2
35907.4,436.0,,,,426.4,9.600000000000023,2
36353.8,446.4,,,,426.4,20.0,2
36797.8,444.0,,,,426.4,17.600000000000023,2
37225.8,428.0,,,,426.4,1.6000000000000227,2
37697.8,472.0,,,,426.4,45.60000000000002,2
