Duration_Task, Duration_Looking, Duration_0, Duration_1, Duration_2, Duration_3, Proportion_0, Proportion_1, Proportion_2, Proportion_3, RR_Change_1, RR_Change_2, RR_Change_3, Phases_N_0, Phases_N_1, Phases_N_2, Phases_N_3, Peak_Duration_Total, Peak_Duration_1, Peak_Duration_2, Peak_Duration_3, Peak_Proportion_1, Peak_Proportion_2, Peak_Proportion_3
342930.4000000001,342582.4000000001,0.0,4816.800000000003,215756.8000000001,121293.59999999999,0.0,0.014045998838248233,0.629156236950705,0.35369742664983905,133.42222222222225,65.89272727272731,49.31119133574005,0.0,1.0,13.0,12.0,342582.4000000001,4816.800000000003,0.6297953426679247,121293.59999999999,0.014060266960591093,0.0,0.35405671744958284,
