Timestamp, rr, CodeType, EventType, Event_Num, Base, rrChange, Phase 
6922.400000000001,468.8,,,,.,.,.
7399.200000000001,476.8,,,,.,.,.
7877.6,478.4,,,,.,.,.
8342.4,464.8,,,,.,.,.
8814.4,472.0,,,,.,.,.
9277.6,.,TASK,START,,.,.,0
9691.2,.,LOOK,START,,.,.,.
10119.2,428.0,,,,472.0,44.0,1
10573.6,454.4,,,,472.0,17.600000000000023,1
10993.6,420.0,,,,472.0,52.0,1
11433.6,440.0,,,,472.0,32.0,1
11896.800000000001,463.2,,,,472.0,8.800000000000011,1
12335.2,438.4,,,,472.0,33.60000000000002,1
12808.0,472.8,,,,472.0,0.8000000000000114,1
13216.8,408.8,,,,472.0,63.19999999999999,1
13712.8,496.0,,,,472.0,24.0,1
13954.4,241.6,,,,472.0,230.4,1
14196.8,242.4,,,,472.0,229.6,1
14466.4,269.6,,,,472.0,202.39999999999998,1
14782.4,316.0,,,,472.0,156.0,1
15247.199999999999,464.8,,,,472.0,7.199999999999989,1
15705.599999999999,458.4,,,,472.0,13.600000000000023,1
15935.999999999998,230.4,,,,472.0,241.6,1
16516.8,580.8,,,,472.0,108.79999999999995,1
16814.399999999998,297.6,,,,472.0,174.39999999999998,1
17183.999999999996,369.6,,,,472.0,102.39999999999998,1
17668.799999999996,484.8,,,,472.0,12.800000000000011,1
18133.599999999995,464.8,,,,472.0,7.199999999999989,1
18553.599999999995,420.0,,,,472.0,52.0,1
19022.399999999994,468.8,,,,472.0,3.1999999999999886,1
19443.999999999993,421.6,,,,472.0,50.39999999999998,1
19884.799999999992,440.8,,,,472.0,31.19999999999999,1
20347.199999999993,462.4,,,,472.0,9.600000000000023,1
20810.399999999994,463.2,,,,472.0,8.800000000000011,1
21213.599999999995,403.2,,,,472.0,68.80000000000001,1
21665.599999999995,452.0,,,,472.0,20.0,1
22062.399999999994,396.8,,,,472.0,75.19999999999999,1
22493.599999999995,431.2,,,,472.0,40.80000000000001,1
22943.999999999996,450.4,,,,472.0,21.600000000000023,1
23371.199999999997,427.2,,,,472.0,44.80000000000001,1
23788.799999999996,417.6,,,,472.0,54.39999999999998,1
24233.599999999995,444.8,,,,472.0,27.19999999999999,1
24677.599999999995,444.0,,,,472.0,28.0,1
25092.799999999996,415.2,,,,472.0,56.80000000000001,1
25519.999999999996,427.2,,,,472.0,44.80000000000001,1
25946.399999999998,426.4,,,,472.0,45.60000000000002,1
26376.8,430.4,,,,472.0,41.60000000000002,1
26810.399999999998,433.6,,,,472.0,38.39999999999998,1
27256.8,446.4,,,,472.0,25.600000000000023,1
27704.0,447.2,,,,472.0,24.80000000000001,1
28186.4,482.4,,,,472.0,10.399999999999977,1
28616.0,429.6,,,,472.0,42.39999999999998,1
29086.4,470.4,,,,472.0,1.6000000000000227,1
29507.2,420.8,,,,472.0,51.19999999999999,1
29952.0,444.8,,,,472.0,27.19999999999999,1
30406.4,454.4,,,,472.0,17.600000000000023,1
30876.0,469.6,,,,472.0,2.3999999999999773,1
31320.0,444.0,,,,472.0,28.0,1
31744.0,424.0,,,,472.0,48.0,1
32204.8,460.8,,,,472.0,11.199999999999989,1
32675.2,470.4,,,,472.0,1.6000000000000227,1
33109.6,434.4,,,,472.0,37.60000000000002,1
33560.799999999996,451.2,,,,472.0,20.80000000000001,1
34043.2,482.4,,,,472.0,10.399999999999977,1
34463.2,420.0,,,,472.0,52.0,1
34918.399999999994,455.2,,,,472.0,16.80000000000001,1
35385.59999999999,467.2,,,,472.0,4.800000000000011,1
35820.79999999999,435.2,,,,472.0,36.80000000000001,1
36279.999999999985,459.2,,,,472.0,12.800000000000011,1
36715.999999999985,436.0,,,,472.0,36.0,1
37169.599999999984,453.6,,,,472.0,18.399999999999977,1
37627.19999999998,457.6,,,,472.0,14.399999999999977,1
38051.999999999985,424.8,,,,472.0,47.19999999999999,1
38516.79999999999,464.8,,,,472.0,7.199999999999989,1
38965.59999999999,448.8,,,,472.0,23.19999999999999,1
39432.79999999999,467.2,,,,472.0,4.800000000000011,1
39886.39999999999,453.6,,,,472.0,18.399999999999977,1
40315.19999999999,428.8,,,,472.0,43.19999999999999,1
40753.59999999999,438.4,,,,472.0,33.60000000000002,1
41175.99999999999,422.4,,,,472.0,49.60000000000002,1
41599.19999999999,423.2,,,,472.0,48.80000000000001,1
42047.19999999999,448.0,,,,472.0,24.0,1
42500.79999999999,453.6,,,,472.0,18.399999999999977,1
42939.19999999999,438.4,,,,472.0,33.60000000000002,1
43379.19999999999,440.0,,,,472.0,32.0,1
43843.99999999999,464.8,,,,472.0,7.199999999999989,1
44275.99999999999,432.0,,,,472.0,40.0,1
44731.99999999999,456.0,,,,472.0,16.0,1
45175.19999999999,443.2,,,,472.0,28.80000000000001,1
45598.39999999999,423.2,,,,472.0,48.80000000000001,1
46063.19999999999,464.8,,,,472.0,7.199999999999989,1
46513.59999999999,450.4,,,,472.0,21.600000000000023,1
46937.59999999999,424.0,,,,472.0,48.0,1
47369.59999999999,432.0,,,,472.0,40.0,1
47790.399999999994,420.8,,,,472.0,51.19999999999999,1
48219.2,428.8,,,,472.0,43.19999999999999,1
48615.2,396.0,,,,472.0,76.0,1
49051.2,436.0,,,,472.0,36.0,1
49465.6,414.4,,,,472.0,57.60000000000002,1
49873.6,408.0,,,,472.0,64.0,1
50298.4,424.8,,,,472.0,47.19999999999999,1
50720.0,421.6,,,,472.0,50.39999999999998,1
51149.6,429.6,,,,472.0,42.39999999999998,1
51564.0,414.4,,,,472.0,57.60000000000002,1
51998.4,434.4,,,,472.0,37.60000000000002,1
52432.0,433.6,,,,472.0,38.39999999999998,1
52870.4,438.4,,,,472.0,33.60000000000002,1
53316.8,446.4,,,,472.0,25.600000000000023,1
53769.600000000006,452.8,,,,472.0,19.19999999999999,1
54214.40000000001,444.8,,,,472.0,27.19999999999999,1
54672.80000000001,458.4,,,,472.0,13.600000000000023,1
55106.40000000001,433.6,,,,472.0,38.39999999999998,1
55537.600000000006,431.2,,,,472.0,40.80000000000001,1
55972.00000000001,434.4,,,,472.0,37.60000000000002,1
56408.80000000001,436.8,,,,472.0,35.19999999999999,1
56849.60000000001,440.8,,,,472.0,31.19999999999999,1
57281.60000000001,432.0,,,,472.0,40.0,1
57712.80000000001,431.2,,,,472.0,40.80000000000001,1
58165.60000000001,452.8,,,,472.0,19.19999999999999,1
