Duration_Task, Duration_Looking, Duration_0, Duration_1, Duration_2, Duration_3, Proportion_0, Proportion_1, Proportion_2, Proportion_3, RR_Change_1, RR_Change_2, RR_Change_3, Phases_N_0, Phases_N_1, Phases_N_2, Phases_N_3, Peak_Duration_Total, Peak_Duration_1, Peak_Duration_2, Peak_Duration_3, Peak_Proportion_1, Peak_Proportion_2, Peak_Proportion_3
343200.8000000003,342684.8000000003,0.0,2752.800000000002,177248.00000000012,162176.80000000016,0.0,0.008020960324101808,0.5164556725974997,0.47254202204656875,100.96000000000001,30.780052493438326,26.510933333333305,0.0,1.0,17.0,16.0,342684.8000000003,2752.800000000002,0.5172333292868547,162176.80000000016,0.008033037940404709,0.0,0.47325355545387493,
