Duration_Task, Duration_Looking, Duration_0, Duration_1, Duration_2, Duration_3, Proportion_0, Proportion_1, Proportion_2, Proportion_3, RR_Change_1, RR_Change_2, RR_Change_3, Phases_N_0, Phases_N_1, Phases_N_2, Phases_N_3, Peak_Duration_Total, Peak_Duration_1, Peak_Duration_2, Peak_Duration_3, Peak_Proportion_1, Peak_Proportion_2, Peak_Proportion_3
342967.19999999943,342607.19999999943,0.0,3748.0000000000036,221377.59999999998,117099.19999999943,0.0,0.010928158727715099,0.6454774683993115,0.3414297343885935,35.82222222222222,35.6360902255639,39.26250000000002,0.0,1.0,4.0,4.0,342607.19999999943,3748.0000000000036,0.6461557141823066,117099.19999999943,0.010939641665440801,0.0,0.34178849714775295,
